Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-12-17 13:00:00,Cyprus,Cyprus,CY,643.73,824.65,30.48,30.48,tsoc.org.cy,false,
2023-12-17 14:00:00,Cyprus,Cyprus,CY,840.32,1067.75,9.25,9.25,tsoc.org.cy,false,
2023-12-17 15:00:00,Cyprus,Cyprus,CY,882.17,1119.07,4.73,4.73,tsoc.org.cy,false,
2023-12-17 16:00:00,Cyprus,Cyprus,CY,875.37,1110.39,5.46,5.46,tsoc.org.cy,false,
2023-12-17 17:00:00,Cyprus,Cyprus,CY,871.48,1105.5,5.88,5.88,tsoc.org.cy,false,
2023-12-17 18:00:00,Cyprus,Cyprus,CY,862.89,1094.81,6.81,6.81,tsoc.org.cy,false,
2023-12-17 19:00:00,Cyprus,Cyprus,CY,856.76,1087.29,7.47,7.47,tsoc.org.cy,false,
2023-12-17 20:00:00,Cyprus,Cyprus,CY,863.66,1096.27,6.73,6.73,tsoc.org.cy,false,
2023-12-17 21:00:00,Cyprus,Cyprus,CY,857.88,1089.57,7.35,7.35,tsoc.org.cy,false,
2023-12-17 22:00:00,Cyprus,Cyprus,CY,833.92,1060.22,9.94,9.94,tsoc.org.cy,false,
2023-12-17 23:00:00,Cyprus,Cyprus,CY,777.38,990.04,16.05,16.05,tsoc.org.cy,false,
2023-12-18 00:00:00,Cyprus,Cyprus,CY,782.3,996.48,15.51,15.51,tsoc.org.cy,false,
2023-12-18 01:00:00,Cyprus,Cyprus,CY,818.37,1041.69,11.62,11.62,tsoc.org.cy,false,
2023-12-18 02:00:00,Cyprus,Cyprus,CY,819.81,1043.4,11.46,11.46,tsoc.org.cy,false,
2023-12-18 03:00:00,Cyprus,Cyprus,CY,816.31,1038.56,11.84,11.84,tsoc.org.cy,false,
2023-12-18 04:00:00,Cyprus,Cyprus,CY,834.85,1060.76,9.84,9.84,tsoc.org.cy,false,
2023-12-18 05:00:00,Cyprus,Cyprus,CY,801.8,1019.35,13.41,13.41,tsoc.org.cy,false,
2023-12-18 06:00:00,Cyprus,Cyprus,CY,643.44,823.64,30.51,30.51,tsoc.org.cy,false,
2023-12-18 07:00:00,Cyprus,Cyprus,CY,478.79,620.31,48.29,48.29,tsoc.org.cy,false,
2023-12-18 08:00:00,Cyprus,Cyprus,CY,435.88,567.27,52.93,52.93,tsoc.org.cy,false,
2023-12-18 09:00:00,Cyprus,Cyprus,CY,444.35,577.82,52.01,52.01,tsoc.org.cy,false,
2023-12-18 10:00:00,Cyprus,Cyprus,CY,450.62,585.67,51.33,51.33,tsoc.org.cy,false,
2023-12-18 11:00:00,Cyprus,Cyprus,CY,459.99,597.41,50.32,50.32,tsoc.org.cy,false,
2023-12-18 12:00:00,Cyprus,Cyprus,CY,512.37,662.13,44.67,44.67,tsoc.org.cy,false,
2023-12-18 13:00:00,Cyprus,Cyprus,CY,682.79,872.75,26.26,26.26,tsoc.org.cy,false,
2023-12-18 14:00:00,Cyprus,Cyprus,CY,863.55,1096.13,6.74,6.74,tsoc.org.cy,false,
2023-12-18 15:00:00,Cyprus,Cyprus,CY,903.74,1145.51,2.4,2.4,tsoc.org.cy,false,
2023-12-18 16:00:00,Cyprus,Cyprus,CY,908.47,1151.26,1.89,1.89,tsoc.org.cy,false,
2023-12-18 17:00:00,Cyprus,Cyprus,CY,912.06,1155.69,1.5,1.5,tsoc.org.cy,false,
2023-12-18 18:00:00,Cyprus,Cyprus,CY,912.45,1156.25,1.46,1.46,tsoc.org.cy,false,
2023-12-18 19:00:00,Cyprus,Cyprus,CY,906.49,1149.01,2.1,2.1,tsoc.org.cy,false,
2023-12-18 20:00:00,Cyprus,Cyprus,CY,887.42,1125.56,4.16,4.16,tsoc.org.cy,false,
2023-12-18 21:00:00,Cyprus,Cyprus,CY,860.17,1092.02,7.1,7.1,tsoc.org.cy,false,
2023-12-18 22:00:00,Cyprus,Cyprus,CY,853.69,1084.48,7.8,7.8,tsoc.org.cy,false,
2023-12-18 23:00:00,Cyprus,Cyprus,CY,850.2,1080.58,8.18,8.18,tsoc.org.cy,false,
2023-12-19 00:00:00,Cyprus,Cyprus,CY,840.41,1068.66,9.24,9.24,tsoc.org.cy,false,
2023-12-19 01:00:00,Cyprus,Cyprus,CY,833.84,1060.55,9.95,9.95,tsoc.org.cy,false,
2023-12-19 02:00:00,Cyprus,Cyprus,CY,843.91,1073.08,8.86,8.86,tsoc.org.cy,false,
2023-12-19 03:00:00,Cyprus,Cyprus,CY,853.35,1084.45,7.84,7.84,tsoc.org.cy,false,
2023-12-19 04:00:00,Cyprus,Cyprus,CY,872.72,1107.8,5.75,5.75,tsoc.org.cy,false,
2023-12-19 05:00:00,Cyprus,Cyprus,CY,853.54,1083.8,7.82,7.82,tsoc.org.cy,false,
2023-12-19 06:00:00,Cyprus,Cyprus,CY,671.77,858.92,27.45,27.45,tsoc.org.cy,false,
2023-12-19 07:00:00,Cyprus,Cyprus,CY,476.7,617.74,48.52,48.52,tsoc.org.cy,false,
2023-12-19 08:00:00,Cyprus,Cyprus,CY,429.06,558.93,53.66,53.66,tsoc.org.cy,false,
2023-12-19 09:00:00,Cyprus,Cyprus,CY,439.36,571.65,52.55,52.55,tsoc.org.cy,false,
2023-12-19 10:00:00,Cyprus,Cyprus,CY,446.15,580.09,51.82,51.82,tsoc.org.cy,false,
2023-12-19 11:00:00,Cyprus,Cyprus,CY,445.49,579.35,51.89,51.89,tsoc.org.cy,false,
2023-12-19 12:00:00,Cyprus,Cyprus,CY,474.51,615.12,48.75,48.75,tsoc.org.cy,false,
2023-12-19 13:00:00,Cyprus,Cyprus,CY,643.08,823.45,30.55,30.55,tsoc.org.cy,false,
2023-12-19 14:00:00,Cyprus,Cyprus,CY,854.1,1084.41,7.76,7.76,tsoc.org.cy,false,
2023-12-19 15:00:00,Cyprus,Cyprus,CY,901.46,1142.58,2.64,2.64,tsoc.org.cy,false,
2023-12-19 16:00:00,Cyprus,Cyprus,CY,890.3,1128.46,3.85,3.85,tsoc.org.cy,false,
2023-12-19 17:00:00,Cyprus,Cyprus,CY,884.3,1120.93,4.5,4.5,tsoc.org.cy,false,
2023-12-19 18:00:00,Cyprus,Cyprus,CY,894.08,1133.2,3.44,3.44,tsoc.org.cy,false,
2023-12-19 19:00:00,Cyprus,Cyprus,CY,895.26,1134.87,3.31,3.31,tsoc.org.cy,false,
2023-12-19 20:00:00,Cyprus,Cyprus,CY,883.65,1120.72,4.57,4.57,tsoc.org.cy,false,
2023-12-19 21:00:00,Cyprus,Cyprus,CY,870.07,1104.28,6.03,6.03,tsoc.org.cy,false,
2023-12-19 22:00:00,Cyprus,Cyprus,CY,859.63,1091.74,7.16,7.16,tsoc.org.cy,false,
2023-12-19 23:00:00,Cyprus,Cyprus,CY,841.47,1069.55,9.12,9.12,tsoc.org.cy,false,
2023-12-20 00:00:00,Cyprus,Cyprus,CY,843.16,1071.99,8.94,8.94,tsoc.org.cy,false,
2023-12-20 01:00:00,Cyprus,Cyprus,CY,854.21,1085.95,7.75,7.75,tsoc.org.cy,false,
2023-12-20 02:00:00,Cyprus,Cyprus,CY,859.21,1092.13,7.21,7.21,tsoc.org.cy,false,
2023-12-20 03:00:00,Cyprus,Cyprus,CY,850.19,1080.53,8.18,8.18,tsoc.org.cy,false,
2023-12-20 04:00:00,Cyprus,Cyprus,CY,860.38,1092.39,7.08,7.08,tsoc.org.cy,false,
2023-12-20 05:00:00,Cyprus,Cyprus,CY,831.67,1056.48,10.18,10.18,tsoc.org.cy,false,
2023-12-20 06:00:00,Cyprus,Cyprus,CY,657.14,840.6,29.03,29.03,tsoc.org.cy,false,
2023-12-20 07:00:00,Cyprus,Cyprus,CY,487.04,630.59,47.4,47.4,tsoc.org.cy,false,
2023-12-20 08:00:00,Cyprus,Cyprus,CY,455.3,591.44,50.83,50.83,tsoc.org.cy,false,
2023-12-20 09:00:00,Cyprus,Cyprus,CY,463.57,601.7,49.94,49.94,tsoc.org.cy,false,
2023-12-20 10:00:00,Cyprus,Cyprus,CY,477.61,619.06,48.42,48.42,tsoc.org.cy,false,
2023-12-20 11:00:00,Cyprus,Cyprus,CY,485.73,628.95,47.54,47.54,tsoc.org.cy,false,
2023-12-20 12:00:00,Cyprus,Cyprus,CY,516.46,666.94,44.22,44.22,tsoc.org.cy,false,
2023-12-20 13:00:00,Cyprus,Cyprus,CY,705.69,900.84,23.79,23.79,tsoc.org.cy,false,
2023-12-20 14:00:00,Cyprus,Cyprus,CY,845.43,1073.26,8.7,8.7,tsoc.org.cy,false,
2023-12-20 15:00:00,Cyprus,Cyprus,CY,864.04,1095.78,6.69,6.69,tsoc.org.cy,false,
2023-12-20 16:00:00,Cyprus,Cyprus,CY,864.09,1095.69,6.68,6.68,tsoc.org.cy,false,
2023-12-20 17:00:00,Cyprus,Cyprus,CY,838.91,1064.18,9.4,9.4,tsoc.org.cy,false,
2023-12-20 18:00:00,Cyprus,Cyprus,CY,816.18,1035.85,11.85,11.85,tsoc.org.cy,false,
2023-12-20 19:00:00,Cyprus,Cyprus,CY,829.64,1052.87,10.4,10.4,tsoc.org.cy,false,
2023-12-20 20:00:00,Cyprus,Cyprus,CY,817.57,1038.14,11.71,11.71,tsoc.org.cy,false,
2023-12-20 21:00:00,Cyprus,Cyprus,CY,799.26,1015.78,13.68,13.68,tsoc.org.cy,false,
2023-12-20 22:00:00,Cyprus,Cyprus,CY,756.35,962.75,18.32,18.32,tsoc.org.cy,false,
2023-12-20 23:00:00,Cyprus,Cyprus,CY,750.27,955.63,18.97,18.97,tsoc.org.cy,false,
2023-12-21 00:00:00,Cyprus,Cyprus,CY,728.55,928.79,21.32,21.32,tsoc.org.cy,false,
2023-12-21 01:00:00,Cyprus,Cyprus,CY,739.44,942.48,20.14,20.14,tsoc.org.cy,false,
2023-12-21 02:00:00,Cyprus,Cyprus,CY,736.1,938.27,20.5,20.5,tsoc.org.cy,false,
2023-12-21 03:00:00,Cyprus,Cyprus,CY,720.49,918.38,22.19,22.19,tsoc.org.cy,false,
2023-12-21 04:00:00,Cyprus,Cyprus,CY,736.64,937.73,20.45,20.45,tsoc.org.cy,false,
2023-12-21 05:00:00,Cyprus,Cyprus,CY,748.65,952.21,19.15,19.15,tsoc.org.cy,false,
2023-12-21 06:00:00,Cyprus,Cyprus,CY,744.01,946.45,19.65,19.65,tsoc.org.cy,false,
2023-12-21 07:00:00,Cyprus,Cyprus,CY,746.43,949.61,19.39,19.39,tsoc.org.cy,false,
2023-12-21 08:00:00,Cyprus,Cyprus,CY,716.22,912.24,22.65,22.65,tsoc.org.cy,false,
2023-12-21 09:00:00,Cyprus,Cyprus,CY,645.74,825.03,30.26,30.26,tsoc.org.cy,false,
2023-12-21 10:00:00,Cyprus,Cyprus,CY,660.38,842.98,28.68,28.68,tsoc.org.cy,false,
2023-12-21 11:00:00,Cyprus,Cyprus,CY,688.25,877.36,25.67,25.67,tsoc.org.cy,false,
2023-12-21 12:00:00,Cyprus,Cyprus,CY,692.53,882.79,25.21,25.21,tsoc.org.cy,false,
2023-12-21 13:00:00,Cyprus,Cyprus,CY,714.08,909.08,22.88,22.88,tsoc.org.cy,false,
2023-12-21 14:00:00,Cyprus,Cyprus,CY,766.18,973.51,17.26,17.26,tsoc.org.cy,false,
2023-12-21 15:00:00,Cyprus,Cyprus,CY,810.4,1028.43,12.48,12.48,tsoc.org.cy,false,
2023-12-21 16:00:00,Cyprus,Cyprus,CY,840.47,1065.91,9.23,9.23,tsoc.org.cy,false,
2023-12-21 17:00:00,Cyprus,Cyprus,CY,860.09,1090.44,7.11,7.11,tsoc.org.cy,false,
2023-12-21 18:00:00,Cyprus,Cyprus,CY,801.81,1017.77,13.41,13.41,tsoc.org.cy,false,
2023-12-21 19:00:00,Cyprus,Cyprus,CY,846.99,1074.47,8.53,8.53,tsoc.org.cy,false,
2023-12-21 20:00:00,Cyprus,Cyprus,CY,821.7,1043.26,11.26,11.26,tsoc.org.cy,false,
2023-12-21 21:00:00,Cyprus,Cyprus,CY,874.9,1110.32,5.51,5.51,tsoc.org.cy,false,
2023-12-21 22:00:00,Cyprus,Cyprus,CY,885.8,1124.54,4.34,4.34,tsoc.org.cy,false,
2023-12-21 23:00:00,Cyprus,Cyprus,CY,871.02,1106.61,5.93,5.93,tsoc.org.cy,false,
2023-12-22 00:00:00,Cyprus,Cyprus,CY,846.03,1075.71,8.63,8.63,tsoc.org.cy,false,
2023-12-22 01:00:00,Cyprus,Cyprus,CY,800.5,1018.99,13.55,13.55,tsoc.org.cy,false,
2023-12-22 02:00:00,Cyprus,Cyprus,CY,768.85,979.38,16.97,16.97,tsoc.org.cy,false,
2023-12-22 03:00:00,Cyprus,Cyprus,CY,793.83,1010.17,14.27,14.27,tsoc.org.cy,false,
2023-12-22 04:00:00,Cyprus,Cyprus,CY,820.11,1042.12,11.43,11.43,tsoc.org.cy,false,
2023-12-22 05:00:00,Cyprus,Cyprus,CY,817.24,1038.45,11.74,11.74,tsoc.org.cy,false,
2023-12-22 06:00:00,Cyprus,Cyprus,CY,684.76,874.92,26.05,26.05,tsoc.org.cy,false,
2023-12-22 07:00:00,Cyprus,Cyprus,CY,514.24,664.27,44.46,44.46,tsoc.org.cy,false,
2023-12-22 08:00:00,Cyprus,Cyprus,CY,486.96,630.4,47.41,47.41,tsoc.org.cy,false,
2023-12-22 09:00:00,Cyprus,Cyprus,CY,542.3,698.52,41.43,41.43,tsoc.org.cy,false,
2023-12-22 10:00:00,Cyprus,Cyprus,CY,496.66,641.75,46.36,46.36,tsoc.org.cy,false,
2023-12-22 11:00:00,Cyprus,Cyprus,CY,533.77,687.41,42.35,42.35,tsoc.org.cy,false,
2023-12-22 12:00:00,Cyprus,Cyprus,CY,614.45,786.97,33.64,33.64,tsoc.org.cy,false,
2023-12-22 13:00:00,Cyprus,Cyprus,CY,717.85,914.83,22.47,22.47,tsoc.org.cy,false,
2023-12-22 14:00:00,Cyprus,Cyprus,CY,804.08,1021.5,13.16,13.16,tsoc.org.cy,false,
2023-12-22 15:00:00,Cyprus,Cyprus,CY,833.06,1056.95,10.03,10.03,tsoc.org.cy,false,
2023-12-22 16:00:00,Cyprus,Cyprus,CY,829.08,1051.85,10.46,10.46,tsoc.org.cy,false,
2023-12-22 17:00:00,Cyprus,Cyprus,CY,841.51,1067.39,9.12,9.12,tsoc.org.cy,false,
2023-12-22 18:00:00,Cyprus,Cyprus,CY,853.0,1081.87,7.88,7.88,tsoc.org.cy,false,
2023-12-22 19:00:00,Cyprus,Cyprus,CY,843.44,1070.13,8.91,8.91,tsoc.org.cy,false,
2023-12-22 20:00:00,Cyprus,Cyprus,CY,801.33,1017.83,13.46,13.46,tsoc.org.cy,false,
2023-12-22 21:00:00,Cyprus,Cyprus,CY,768.58,977.34,17.0,17.0,tsoc.org.cy,false,
2023-12-22 22:00:00,Cyprus,Cyprus,CY,757.68,964.2,18.17,18.17,tsoc.org.cy,false,
2023-12-22 23:00:00,Cyprus,Cyprus,CY,722.57,920.81,21.96,21.96,tsoc.org.cy,false,
2023-12-23 00:00:00,Cyprus,Cyprus,CY,700.22,893.22,24.38,24.38,tsoc.org.cy,false,
2023-12-23 01:00:00,Cyprus,Cyprus,CY,701.46,894.95,24.24,24.24,tsoc.org.cy,false,
2023-12-23 02:00:00,Cyprus,Cyprus,CY,787.56,1002.56,14.95,14.95,tsoc.org.cy,false,
2023-12-23 03:00:00,Cyprus,Cyprus,CY,797.03,1014.19,13.92,13.92,tsoc.org.cy,false,
2023-12-23 04:00:00,Cyprus,Cyprus,CY,788.71,1003.36,14.82,14.82,tsoc.org.cy,false,
2023-12-23 05:00:00,Cyprus,Cyprus,CY,743.16,946.42,19.74,19.74,tsoc.org.cy,false,
2023-12-23 06:00:00,Cyprus,Cyprus,CY,614.3,787.07,33.66,33.66,tsoc.org.cy,false,
2023-12-23 07:00:00,Cyprus,Cyprus,CY,452.22,586.88,51.16,51.16,tsoc.org.cy,false,
2023-12-23 08:00:00,Cyprus,Cyprus,CY,396.25,518.0,57.21,57.21,tsoc.org.cy,false,
2023-12-23 09:00:00,Cyprus,Cyprus,CY,388.12,508.12,58.08,58.08,tsoc.org.cy,false,
2023-12-23 10:00:00,Cyprus,Cyprus,CY,401.85,525.03,56.6,56.6,tsoc.org.cy,false,
2023-12-23 11:00:00,Cyprus,Cyprus,CY,396.1,517.67,57.22,57.22,tsoc.org.cy,false,
2023-12-23 12:00:00,Cyprus,Cyprus,CY,401.32,523.57,56.66,56.66,tsoc.org.cy,false,
2023-12-23 13:00:00,Cyprus,Cyprus,CY,574.89,737.84,37.91,37.91,tsoc.org.cy,false,
2023-12-23 14:00:00,Cyprus,Cyprus,CY,769.9,979.27,16.85,16.85,tsoc.org.cy,false,
2023-12-23 15:00:00,Cyprus,Cyprus,CY,857.35,1087.65,7.41,7.41,tsoc.org.cy,false,
2023-12-23 16:00:00,Cyprus,Cyprus,CY,843.21,1069.82,8.94,8.94,tsoc.org.cy,false,
2023-12-23 17:00:00,Cyprus,Cyprus,CY,849.81,1078.08,8.22,8.22,tsoc.org.cy,false,
2023-12-23 18:00:00,Cyprus,Cyprus,CY,865.87,1098.24,6.49,6.49,tsoc.org.cy,false,
2023-12-23 19:00:00,Cyprus,Cyprus,CY,852.95,1082.26,7.88,7.88,tsoc.org.cy,false,
2023-12-23 20:00:00,Cyprus,Cyprus,CY,851.79,1080.97,8.01,8.01,tsoc.org.cy,false,
2023-12-23 21:00:00,Cyprus,Cyprus,CY,821.77,1044.16,11.25,11.25,tsoc.org.cy,false,
2023-12-23 22:00:00,Cyprus,Cyprus,CY,821.45,1044.41,11.29,11.29,tsoc.org.cy,false,
2023-12-23 23:00:00,Cyprus,Cyprus,CY,817.99,1040.7,11.66,11.66,tsoc.org.cy,false,
2023-12-24 00:00:00,Cyprus,Cyprus,CY,792.33,1009.02,14.43,14.43,tsoc.org.cy,false,
2023-12-24 01:00:00,Cyprus,Cyprus,CY,813.95,1036.29,12.1,12.1,tsoc.org.cy,false,
2023-12-24 02:00:00,Cyprus,Cyprus,CY,827.93,1053.8,10.59,10.59,tsoc.org.cy,false,
2023-12-24 03:00:00,Cyprus,Cyprus,CY,826.31,1051.58,10.76,10.76,tsoc.org.cy,false,
2023-12-24 04:00:00,Cyprus,Cyprus,CY,820.14,1043.49,11.43,11.43,tsoc.org.cy,false,
2023-12-24 05:00:00,Cyprus,Cyprus,CY,810.34,1031.46,12.49,12.49,tsoc.org.cy,false,
2023-12-24 06:00:00,Cyprus,Cyprus,CY,607.56,780.77,34.38,34.38,tsoc.org.cy,false,
2023-12-24 07:00:00,Cyprus,Cyprus,CY,423.58,553.16,54.25,54.25,tsoc.org.cy,false,
2023-12-24 08:00:00,Cyprus,Cyprus,CY,410.83,537.14,55.63,55.63,tsoc.org.cy,false,
2023-12-24 09:00:00,Cyprus,Cyprus,CY,414.41,541.59,55.25,55.25,tsoc.org.cy,false,
2023-12-24 10:00:00,Cyprus,Cyprus,CY,421.18,550.07,54.51,54.51,tsoc.org.cy,false,
2023-12-24 11:00:00,Cyprus,Cyprus,CY,423.65,552.94,54.25,54.25,tsoc.org.cy,false,
2023-12-24 12:00:00,Cyprus,Cyprus,CY,485.39,629.24,47.58,47.58,tsoc.org.cy,false,
2023-12-24 13:00:00,Cyprus,Cyprus,CY,589.08,756.99,36.38,36.38,tsoc.org.cy,false,
2023-12-24 14:00:00,Cyprus,Cyprus,CY,801.36,1019.25,13.46,13.46,tsoc.org.cy,false,
2023-12-24 15:00:00,Cyprus,Cyprus,CY,852.46,1081.99,7.94,7.94,tsoc.org.cy,false,
2023-12-24 16:00:00,Cyprus,Cyprus,CY,857.37,1087.91,7.41,7.41,tsoc.org.cy,false,
2023-12-24 17:00:00,Cyprus,Cyprus,CY,868.55,1101.88,6.2,6.2,tsoc.org.cy,false,
2023-12-24 18:00:00,Cyprus,Cyprus,CY,872.37,1106.8,5.79,5.79,tsoc.org.cy,false,
2023-12-24 19:00:00,Cyprus,Cyprus,CY,866.16,1099.23,6.46,6.46,tsoc.org.cy,false,
2023-12-24 20:00:00,Cyprus,Cyprus,CY,843.47,1070.75,8.91,8.91,tsoc.org.cy,false,
2023-12-24 21:00:00,Cyprus,Cyprus,CY,824.12,1046.9,11.0,11.0,tsoc.org.cy,false,
2023-12-24 22:00:00,Cyprus,Cyprus,CY,807.52,1026.62,12.79,12.79,tsoc.org.cy,false,
2023-12-24 23:00:00,Cyprus,Cyprus,CY,792.89,1008.8,14.37,14.37,tsoc.org.cy,false,
2023-12-25 00:00:00,Cyprus,Cyprus,CY,784.85,999.12,15.24,15.24,tsoc.org.cy,false,
2023-12-25 01:00:00,Cyprus,Cyprus,CY,798.65,1016.59,13.75,13.75,tsoc.org.cy,false,
2023-12-25 02:00:00,Cyprus,Cyprus,CY,832.74,1059.21,10.07,10.07,tsoc.org.cy,false,
2023-12-25 03:00:00,Cyprus,Cyprus,CY,884.85,1124.09,4.44,4.44,tsoc.org.cy,false,
2023-12-25 04:00:00,Cyprus,Cyprus,CY,897.05,1138.95,3.12,3.12,tsoc.org.cy,false,
2023-12-25 05:00:00,Cyprus,Cyprus,CY,862.61,1096.22,6.84,6.84,tsoc.org.cy,false,
2023-12-25 06:00:00,Cyprus,Cyprus,CY,648.82,831.87,29.93,29.93,tsoc.org.cy,false,
2023-12-25 07:00:00,Cyprus,Cyprus,CY,439.48,572.81,52.54,52.54,tsoc.org.cy,false,
2023-12-25 08:00:00,Cyprus,Cyprus,CY,405.22,530.35,56.24,56.24,tsoc.org.cy,false,
2023-12-25 09:00:00,Cyprus,Cyprus,CY,406.81,532.31,56.07,56.07,tsoc.org.cy,false,
2023-12-25 10:00:00,Cyprus,Cyprus,CY,420.72,549.59,54.56,54.56,tsoc.org.cy,false,
2023-12-25 11:00:00,Cyprus,Cyprus,CY,453.23,589.96,51.05,51.05,tsoc.org.cy,false,
2023-12-25 12:00:00,Cyprus,Cyprus,CY,502.34,650.8,45.75,45.75,tsoc.org.cy,false,
2023-12-25 13:00:00,Cyprus,Cyprus,CY,610.62,784.58,34.05,34.05,tsoc.org.cy,false,
2023-12-25 14:00:00,Cyprus,Cyprus,CY,815.92,1038.15,11.88,11.88,tsoc.org.cy,false,
2023-12-25 15:00:00,Cyprus,Cyprus,CY,892.45,1132.27,3.62,3.62,tsoc.org.cy,false,
2023-12-25 16:00:00,Cyprus,Cyprus,CY,897.79,1138.64,3.04,3.04,tsoc.org.cy,false,
2023-12-25 17:00:00,Cyprus,Cyprus,CY,904.02,1146.35,2.37,2.37,tsoc.org.cy,false,
2023-12-25 18:00:00,Cyprus,Cyprus,CY,909.24,1152.89,1.8,1.8,tsoc.org.cy,false,
2023-12-25 19:00:00,Cyprus,Cyprus,CY,909.22,1152.97,1.81,1.81,tsoc.org.cy,false,
2023-12-25 20:00:00,Cyprus,Cyprus,CY,908.28,1152.01,1.91,1.91,tsoc.org.cy,false,
2023-12-25 21:00:00,Cyprus,Cyprus,CY,905.98,1149.45,2.16,2.16,tsoc.org.cy,false,
2023-12-25 22:00:00,Cyprus,Cyprus,CY,905.05,1148.73,2.26,2.26,tsoc.org.cy,false,
2023-12-25 23:00:00,Cyprus,Cyprus,CY,903.16,1146.81,2.46,2.46,tsoc.org.cy,false,
2023-12-26 00:00:00,Cyprus,Cyprus,CY,901.85,1145.49,2.6,2.6,tsoc.org.cy,false,
2023-12-26 01:00:00,Cyprus,Cyprus,CY,901.06,1144.68,2.69,2.69,tsoc.org.cy,false,
2023-12-26 02:00:00,Cyprus,Cyprus,CY,898.4,1141.4,2.97,2.97,tsoc.org.cy,false,
2023-12-26 03:00:00,Cyprus,Cyprus,CY,900.4,1143.73,2.76,2.76,tsoc.org.cy,false,
2023-12-26 04:00:00,Cyprus,Cyprus,CY,897.72,1140.07,3.05,3.05,tsoc.org.cy,false,
2023-12-26 05:00:00,Cyprus,Cyprus,CY,860.28,1093.56,7.09,7.09,tsoc.org.cy,false,
2023-12-26 06:00:00,Cyprus,Cyprus,CY,637.3,817.5,31.17,31.17,tsoc.org.cy,false,
2023-12-26 07:00:00,Cyprus,Cyprus,CY,433.55,565.45,53.18,53.18,tsoc.org.cy,false,
2023-12-26 08:00:00,Cyprus,Cyprus,CY,415.23,542.82,55.16,55.16,tsoc.org.cy,false,
2023-12-26 09:00:00,Cyprus,Cyprus,CY,423.26,552.86,54.29,54.29,tsoc.org.cy,false,
2023-12-26 10:00:00,Cyprus,Cyprus,CY,429.27,560.33,53.64,53.64,tsoc.org.cy,false,
2023-12-26 11:00:00,Cyprus,Cyprus,CY,435.25,567.79,52.99,52.99,tsoc.org.cy,false,
2023-12-26 12:00:00,Cyprus,Cyprus,CY,465.19,604.85,49.76,49.76,tsoc.org.cy,false,
2023-12-26 13:00:00,Cyprus,Cyprus,CY,604.17,776.5,34.75,34.75,tsoc.org.cy,false,
2023-12-26 14:00:00,Cyprus,Cyprus,CY,854.83,1086.23,7.68,7.68,tsoc.org.cy,false,
2023-12-26 15:00:00,Cyprus,Cyprus,CY,907.98,1151.32,1.94,1.94,tsoc.org.cy,false,
2023-12-26 16:00:00,Cyprus,Cyprus,CY,892.91,1132.26,3.57,3.57,tsoc.org.cy,false,
2023-12-26 17:00:00,Cyprus,Cyprus,CY,888.08,1126.17,4.09,4.09,tsoc.org.cy,false,
2023-12-26 18:00:00,Cyprus,Cyprus,CY,876.69,1111.99,5.32,5.32,tsoc.org.cy,false,
2023-12-26 19:00:00,Cyprus,Cyprus,CY,862.88,1094.89,6.81,6.81,tsoc.org.cy,false,
2023-12-26 20:00:00,Cyprus,Cyprus,CY,861.75,1093.75,6.93,6.93,tsoc.org.cy,false,
2023-12-26 21:00:00,Cyprus,Cyprus,CY,876.82,1112.98,5.31,5.31,tsoc.org.cy,false,
2023-12-26 22:00:00,Cyprus,Cyprus,CY,860.04,1092.52,7.12,7.12,tsoc.org.cy,false,
2023-12-26 23:00:00,Cyprus,Cyprus,CY,837.14,1064.51,9.59,9.59,tsoc.org.cy,false,
2023-12-27 00:00:00,Cyprus,Cyprus,CY,835.43,1062.71,9.78,9.78,tsoc.org.cy,false,
2023-12-27 01:00:00,Cyprus,Cyprus,CY,838.13,1066.25,9.48,9.48,tsoc.org.cy,false,
2023-12-27 02:00:00,Cyprus,Cyprus,CY,840.96,1069.72,9.18,9.18,tsoc.org.cy,false,
2023-12-27 03:00:00,Cyprus,Cyprus,CY,836.07,1063.27,9.71,9.71,tsoc.org.cy,false,
2023-12-27 04:00:00,Cyprus,Cyprus,CY,844.42,1073.02,8.81,8.81,tsoc.org.cy,false,
2023-12-27 05:00:00,Cyprus,Cyprus,CY,823.22,1046.29,11.09,11.09,tsoc.org.cy,false,
2023-12-27 06:00:00,Cyprus,Cyprus,CY,674.49,862.03,27.16,27.16,tsoc.org.cy,false,
2023-12-27 07:00:00,Cyprus,Cyprus,CY,495.4,640.62,46.5,46.5,tsoc.org.cy,false,
2023-12-27 08:00:00,Cyprus,Cyprus,CY,480.0,621.85,48.16,48.16,tsoc.org.cy,false,
2023-12-27 09:00:00,Cyprus,Cyprus,CY,487.43,631.08,47.36,47.36,tsoc.org.cy,false,
2023-12-27 10:00:00,Cyprus,Cyprus,CY,495.08,640.69,46.53,46.53,tsoc.org.cy,false,
2023-12-27 11:00:00,Cyprus,Cyprus,CY,502.61,649.97,45.72,45.72,tsoc.org.cy,false,
2023-12-27 12:00:00,Cyprus,Cyprus,CY,564.73,726.69,39.01,39.01,tsoc.org.cy,false,
2023-12-27 13:00:00,Cyprus,Cyprus,CY,684.66,874.91,26.06,26.06,tsoc.org.cy,false,
